Date Time, Monitor ID, Location ID, CO2(ppm), NO2(ppm), PM10(ppm), PM2.5(ppm)
20/07/2022 13:42,1,3, ,0,0.002,0.001
20/07/2022 13:43,1,3, ,0,0.007,0.003
20/07/2022 13:44,1,3, ,0,0.002,0.002
20/07/2022 13:45,1,3, ,0,0.005,0.003
20/07/2022 13:46,1,3, ,0,0.005,0.002
20/07/2022 13:47,1,3, ,0,0.005,0.002
20/07/2022 13:48,1,3, ,0.003,0.006,0.003
20/07/2022 13:49,1,3, ,0.002,0.006,0.003
20/07/2022 13:50,1,3, ,0,0.015,0.003
20/07/2022 13:51,1,3, ,0,0.004,0.002
20/07/2022 13:52,1,3, ,0,0.003,0.002
20/07/2022 13:53,1,3, ,0,0.004,0.002
20/07/2022 13:54,1,3, ,0,0.005,0.002
20/07/2022 13:55,1,3, ,0,0.003,0.002
20/07/2022 13:56,1,3, ,0,0.003,0.002
20/07/2022 13:57,1,3, ,0,0.008,0.003
20/07/2022 13:58,1,3, ,0,0.003,0.002
20/07/2022 13:59,1,3, ,0,0.007,0.002
20/07/2022 14:00,1,3, ,0.007,0.021,0.003
20/07/2022 14:01,1,3, ,0,0.003,0.002
20/07/2022 14:02,1,3, ,0,0.003,0.002
20/07/2022 14:03,1,3, ,0.002,0.005,0.002
20/07/2022 14:04,1,3, ,0,0.003,0.002
20/07/2022 14:05,1,3, ,0,0.004,0.002
20/07/2022 14:06,1,3, ,0,0.005,0.002
20/07/2022 14:07,1,3, ,0,0.006,0.003
20/07/2022 14:08,1,3, ,0,0.005,0.002
20/07/2022 14:09,1,3, ,0,0.005,0.003
20/07/2022 14:10,1,3, ,0,0.004,0.002
20/07/2022 14:11,1,3, ,0,0.003,0.002
20/07/2022 14:12,1,3, ,0,0.003,0.002
20/07/2022 14:13,1,3, ,0,0.005,0.003
20/07/2022 14:14,1,3, ,0,0.003,0.002
20/07/2022 14:15,1,3, ,0,0.016,0.003
20/07/2022 14:16,1,3, ,0,0.003,0.002
20/07/2022 14:17,1,3, ,0,0.001,0.001
20/07/2022 14:18,1,3, ,0,0.003,0.002
20/07/2022 14:19,1,3, ,0,0.003,0.002
20/07/2022 14:20,1,3, ,0,0.003,0.002
20/07/2022 14:21,1,3, ,0,0.004,0.002
20/07/2022 14:22,1,3, ,0,0.003,0.002
20/07/2022 14:23,1,3, ,0,0.002,0.002
20/07/2022 14:24,1,3, ,0,0.003,0.002
20/07/2022 14:25,1,3, ,0,0.006,0.003
20/07/2022 14:26,1,3, ,0,0.006,0.002
20/07/2022 14:27,1,3, ,0,0.009,0.002
20/07/2022 14:28,1,3, ,0,0.003,0.002
20/07/2022 14:29,1,3, ,0,0.006,0.003
20/07/2022 14:30,1,3, ,0,0.002,0.002
20/07/2022 14:31,1,3, ,0,0.008,0.002
20/07/2022 14:32,1,3, ,0,0.002,0.002
20/07/2022 14:33,1,3, ,0,0.003,0.002
20/07/2022 14:34,1,3, ,0,0.003,0.002
20/07/2022 14:35,1,3, ,0.005,0.004,0.002
20/07/2022 14:36,1,3, ,0.003, , 
20/07/2022 14:37,1,3, ,0.005, , 
20/07/2022 14:38,1,3, ,0.002, , 
20/07/2022 14:39,1,3, ,0.004, , 
20/07/2022 14:40,1,3, ,0.009, , 
20/07/2022 14:41,1,3, ,0.014, , 
20/07/2022 14:42,1,3, ,0.006,0.003,0.002
20/07/2022 14:43,1,3, ,0.01,0.002,0.002
20/07/2022 14:44,1,3, ,0.012,0.003,0.001
20/07/2022 14:45,1,3, ,0.014,0.003,0.001
20/07/2022 14:46,1,3, ,0.013,0.008,0.002
20/07/2022 14:47,1,3, ,0.014,0.003,0.002
20/07/2022 14:48,1,3, ,0.013,0.004,0.002
20/07/2022 14:49,1,3, ,0.012,0.01,0.003
20/07/2022 14:50,1,3, ,0.012,0.006,0.003
20/07/2022 14:51,1,3, ,0.012,0.007,0.002
20/07/2022 14:52,1,3, ,0.005,0.003,0.002
20/07/2022 14:53,1,3, ,0.01,0.056,0.006
20/07/2022 14:54,1,3, ,0.01,0.003,0.002
20/07/2022 14:55,1,3, ,0.016,0.002,0.002
20/07/2022 14:56,1,3, ,0.011,0.003,0.002
20/07/2022 14:57,1,3, ,0.008,0.005,0.002
20/07/2022 14:58,1,3, ,0.012,0.002,0.001
20/07/2022 14:59,1,3, ,0.015,0.005,0.003
20/07/2022 15:00,1,3, ,0.009,0.003,0.002
20/07/2022 15:01,1,3, ,0.009,0.005,0.003
20/07/2022 15:02,1,3, ,0.017,0.002,0.002
20/07/2022 15:03,1,3, ,0.016,0.004,0.002
20/07/2022 15:04,1,3, ,0.01,0.004,0.001
20/07/2022 15:05,1,3, ,0.015,0.002,0.002
20/07/2022 15:06,1,3, ,0.011,0.003,0.002
20/07/2022 15:07,1,3, ,0.008,0.003,0.002
20/07/2022 15:08,1,3, ,0.009,0.003,0.002
20/07/2022 15:09,1,3, ,0.005,0.002,0.001
20/07/2022 15:10,1,3, ,0.01,0.005,0.003
20/07/2022 15:11,1,3, ,0.011,0.008,0.004
20/07/2022 15:12,1,3, ,0.004,0.002,0.001
20/07/2022 15:13,1,3, ,0.007,0.003,0.002
20/07/2022 15:14,1,3, ,0.009,0.003,0.002
20/07/2022 15:15,1,3, ,0.005,0.003,0.002
20/07/2022 15:16,1,3, ,0.006,0.005,0.002
20/07/2022 15:17,1,3, ,0.006,0.002,0.002
20/07/2022 15:18,1,3, ,0.009,0.002,0.002
20/07/2022 15:19,1,3, ,0.009,0.005,0.003
20/07/2022 15:20,1,3, ,0.004,0.003,0.002
20/07/2022 15:21,1,3, ,0.006,0.002,0.002
20/07/2022 15:22,1,3, ,0.006,0.007,0.002
20/07/2022 15:23,1,3, ,0.005,0.005,0.002
20/07/2022 15:24,1,3, ,0.005,0.003,0.002
20/07/2022 15:25,1,3, ,0.006,0.003,0.002
20/07/2022 15:26,1,3, ,0.016,0.005,0.002
20/07/2022 15:27,1,3, ,0.018,0.003,0.002
20/07/2022 15:28,1,3, ,0.01,0.002,0.001
20/07/2022 15:29,1,3, ,0.007,0.003,0.002
20/07/2022 15:30,1,3, ,0.011,0.002,0.001
20/07/2022 15:31,1,3, ,0.005,0.014,0.003
20/07/2022 15:32,1,3, ,0.011,0.003,0.002
20/07/2022 15:33,1,3, ,0.015,0.005,0.002
20/07/2022 15:34,1,3, ,0.01,0.002,0.001
20/07/2022 15:35,1,3, ,0.005,0.002,0.001
20/07/2022 15:36,1,3, ,0.008,0.004,0.002
20/07/2022 15:37,1,3, ,0.012,0.003,0.002
20/07/2022 15:38,1,3, ,0,0.009,0.003
20/07/2022 15:39,1,3, ,0.003,0.009,0.002
20/07/2022 15:40,1,3, ,0.005,0.003,0.003
20/07/2022 15:41,1,3, ,0.018,0.022,0.002
20/07/2022 15:42,1,3, ,0.009,0.011,0.002
20/07/2022 15:43,1,3, ,0.01, , 
20/07/2022 15:44,1,3, ,0.002, , 
20/07/2022 15:45,1,3, ,0.002, , 
20/07/2022 15:46,1,3, ,0.004, , 
20/07/2022 15:47,1,3, ,0.032,0.005,0.002
20/07/2022 15:48,1,3, ,0.008,0.003,0.002
20/07/2022 15:49,1,3, ,0.005,0.002,0.002
20/07/2022 15:50,1,3, ,0.006,0.008,0.003
20/07/2022 15:51,1,3, ,0.009,0.001,0.001
20/07/2022 15:52,1,3, ,0.015,0.003,0.002
20/07/2022 15:53,1,3, ,0.022,0.004,0.003
20/07/2022 15:54,1,3, ,0.007,0.002,0.002
20/07/2022 15:55,1,3, ,0.003,0.001,0.001
20/07/2022 15:56,1,3, ,0.001,0.002,0.001
20/07/2022 15:57,1,3, ,0.006,0.002,0.001
20/07/2022 15:58,1,3, ,0.004,0.002,0.001
20/07/2022 15:59,1,3, ,0.001,0.003,0.002
20/07/2022 16:00,1,3, ,0.001,0.004,0.002
20/07/2022 16:01,1,3, ,0.007,0.003,0.002
20/07/2022 16:02,1,3, ,0,0.006,0.001
20/07/2022 16:03,1,3, ,0.003,0.005,0.002
20/07/2022 16:04,1,3, ,0.002,0.002,0.002
20/07/2022 16:05,1,3, ,0.004,0.004,0.002
20/07/2022 16:06,1,3, ,0.004,0.004,0.002
20/07/2022 16:07,1,3, ,0,0.004,0.002
20/07/2022 16:08,1,3, ,0.001,0.002,0.002
20/07/2022 16:09,1,3, ,0.008,0.006,0.003
20/07/2022 16:10,1,3, ,0.003,0.005,0.002
20/07/2022 16:11,1,3, ,0.004,0.002,0.001
20/07/2022 16:12,1,3, ,0.01,0.002,0.001
20/07/2022 16:13,1,3, ,0.004,0.004,0.002
20/07/2022 16:14,1,3, ,0.001,0.002,0.002
20/07/2022 16:15,1,3, ,0.006,0.005,0.003
20/07/2022 16:16,1,3, ,0.008,0.008,0.003
20/07/2022 16:17,1,3, ,0.007,0.004,0.002
20/07/2022 16:18,1,3, ,0.005,0.004,0.002
20/07/2022 16:19,1,3, ,0.01,0.003,0.002
20/07/2022 16:20,1,3, ,0.017,0.004,0.002
20/07/2022 16:21,1,3, ,0.014,0.002,0.001
20/07/2022 16:22,1,3, ,0.02,0.01,0.002
20/07/2022 16:23,1,3, ,0.012,0.004,0.002
20/07/2022 16:24,1,3, ,0.005,0.006,0.003
20/07/2022 16:25,1,3, ,0.007,0.005,0.002
20/07/2022 16:26,1,3, ,0.002,0.004,0.002
20/07/2022 16:27,1,3, ,0.011,0.005,0.003
20/07/2022 16:28,1,3, ,0.006,0.004,0.002
20/07/2022 16:29,1,3, ,0.014,0.005,0.002
20/07/2022 16:30,1,3, ,0.006,0.009,0.004
20/07/2022 16:31,1,3, ,0.005,0.003,0.001
20/07/2022 16:32,1,3, ,0.004,0.002,0.001
20/07/2022 16:33,1,3, ,0.005,0.004,0.003
20/07/2022 16:34,1,3, ,0.005,0.002,0.002
20/07/2022 16:35,1,3, ,0.007,0.005,0.002
20/07/2022 16:36,1,3, ,0.028,0.005,0.002
20/07/2022 16:37,1,3, ,0.013,0.004,0.002
20/07/2022 16:38,1,3, ,0.017,0.005,0.002
20/07/2022 16:39,1,3, ,0.017,0.003,0.002
20/07/2022 16:40,1,3, ,0.012,0.008,0.002
20/07/2022 16:41,1,3, ,0.009,0.002,0.002
20/07/2022 16:42,1,3, ,0.01,0.003,0.001
20/07/2022 16:43,1,3, ,0.009,0.002,0.001
20/07/2022 16:44,1,3, ,0.006,0.002,0.001
20/07/2022 16:45,1,3, ,0.008,0.002,0.002
20/07/2022 16:46,1,3, ,0.004,0.004,0.002
20/07/2022 16:47,1,3, ,0.006,0.004,0.001
20/07/2022 16:48,1,3, ,0.01,0.002,0.002
20/07/2022 16:49,1,3, ,0.011,0.007,0.002
20/07/2022 16:50,1,3, ,0.016,0.003,0.002
20/07/2022 16:51,1,3, ,0.022, , 
20/07/2022 16:52,1,3, ,0.02, , 
20/07/2022 16:53,1,3, ,0.015, , 
20/07/2022 16:54,1,3, ,0.022, , 
20/07/2022 16:55,1,3, ,0.01, , 
20/07/2022 16:56,1,3, ,0.006, , 
20/07/2022 16:57,1,3, ,0.006, , 
20/07/2022 16:58,1,3, ,0.008, , 
20/07/2022 16:59,1,3, ,0.015, , 
20/07/2022 17:00,1,3, ,0.013, , 
20/07/2022 17:01,1,3, ,0.016,0.009,0.002
20/07/2022 17:02,1,3, ,0.012,0.003,0.002
20/07/2022 17:03,1,3, ,0.014,0.002,0.002
20/07/2022 17:04,1,3, ,0.013,0.002,0.001
20/07/2022 17:05,1,3, ,0.015,0.004,0.002
20/07/2022 17:06,1,3, ,0.016,0.001,0.001
20/07/2022 17:07,1,3, ,0.017,0.002,0.001
20/07/2022 17:08,1,3, ,0.018,0.001,0.001
20/07/2022 17:09,1,3, ,0.012,0.004,0.002
20/07/2022 17:10,1,3, ,0.015,0.002,0.001
20/07/2022 17:11,1,3, ,0.019,0.002,0.001
20/07/2022 17:12,1,3, ,0.019,0.005,0.002
20/07/2022 17:13,1,3, ,0.012,0.003,0.002
20/07/2022 17:14,1,3, ,0.014,0.008,0.003
20/07/2022 17:15,1,3, ,0.01,0.006,0.003
20/07/2022 17:16,1,3, ,0.012,0.003,0.002
20/07/2022 17:17,1,3, ,0.011,0.003,0.002
20/07/2022 17:18,1,3, ,0.014,0.016,0.002
20/07/2022 17:19,1,3, ,0.013,0.002,0.002
20/07/2022 17:20,1,3, ,0.011,0.003,0.002
20/07/2022 17:21,1,3, ,0.014,0.003,0.002
20/07/2022 17:22,1,3, ,0.016,0.002,0.001
20/07/2022 17:23,1,3, ,0.014,0.003,0.002
20/07/2022 17:24,1,3, ,0.018,0.003,0.002
20/07/2022 17:25,1,3, ,0.015,0.002,0.001
20/07/2022 17:26,1,3, ,0.023,0.002,0.002
20/07/2022 17:27,1,3, ,0.022,0.003,0.002
20/07/2022 17:28,1,3, ,0.016,0.002,0.002
20/07/2022 17:29,1,3, ,0.017,0.003,0.002
20/07/2022 17:30,1,3, ,0.016,0.001,0.001
20/07/2022 17:31,1,3, ,0.018,0.002,0.001
20/07/2022 17:32,1,3, ,0.024,0.002,0.002
20/07/2022 17:33,1,3, ,0.016,0.006,0.002
20/07/2022 17:34,1,3, ,0.019,0.003,0.002
20/07/2022 17:35,1,3, ,0.017,0.003,0.002
20/07/2022 17:36,1,3, ,0.016,0.005,0.002
20/07/2022 17:37,1,3, ,0.019,0.002,0.001
20/07/2022 17:38,1,3, ,0.022,0.003,0.002
20/07/2022 17:39,1,3, ,0.018,0.004,0.002
20/07/2022 17:40,1,3, ,0.017,0.007,0.003
20/07/2022 17:41,1,3, ,0.023,0.001,0.001
20/07/2022 17:42,1,3, ,0.019,0.003,0.001
20/07/2022 17:43,1,3, ,0.016,0.002,0.002
20/07/2022 17:44,1,3, ,0.017,0.002,0.002
20/07/2022 17:45,1,3, ,0.028,0.007,0.002
20/07/2022 17:46,1,3, ,0.026,0.003,0.002
20/07/2022 17:47,1,3, ,0.017,0.002,0.002
20/07/2022 17:48,1,3, ,0.01,0.006,0.002
20/07/2022 17:49,1,3, ,0.024,0.004,0.002
20/07/2022 17:50,1,3, ,0.016,0.004,0.002
20/07/2022 17:51,1,3, ,0.016,0.003,0.002
20/07/2022 17:52,1,3, ,0.026,0.003,0.002
20/07/2022 17:53,1,3, ,0.014,0.002,0.001
20/07/2022 17:54,1,3, ,0.013,0.002,0.002
20/07/2022 17:55,1,3, ,0.011,0.003,0.001
20/07/2022 17:56,1,3, ,0.016,0.001,0.001
20/07/2022 17:57,1,3, ,0.013,0.011,0.002
20/07/2022 17:58,1,3, ,0.01,0.004,0.002
20/07/2022 17:59,1,3, ,0.009,0.001,0.001
20/07/2022 18:00,1,3, ,0.006, , 
20/07/2022 18:01,1,3, ,0.01, , 
